customerid;billing_date;monthlycharges;internetservice;onlinesecurity;onlinebackup;deviceprotection;techsupport;phone_lines;streaming
0234c63ff9a02abdf13f87afdb5dd8ab;2023-09-30;101.75999999999999;Fiber optic;No;No;No;No;2;Yes
0234c63ff9a02abdf13f87afdb5dd8ab;2023-10-31;101.75999999999999;Fiber optic;No;No;No;No;2;Yes
d7a9feac738a488db057fa5997c6d888;2023-01-31;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-02-28;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-03-31;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-04-30;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-05-31;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-06-30;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-07-31;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-08-31;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-09-30;63.85;DSL;Yes;Yes;No;Yes;2;No
d7a9feac738a488db057fa5997c6d888;2023-10-31;63.85;DSL;Yes;Yes;No;Yes;2;No
1aecce9530d66b23a6d209a27e424045;2023-01-31;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-02-28;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-03-31;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-04-30;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-05-31;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-06-30;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-07-31;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-08-31;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-09-30;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
1aecce9530d66b23a6d209a27e424045;2023-10-31;19.0;No;No internet service;No internet service;No internet service;No internet service;1;No
e0983c60b5f6abf294fac338dae61ff0;2023-01-31;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-02-28;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-03-31;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-04-30;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-05-31;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-06-30;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-07-31;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-08-31;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-09-30;95.05;Fiber optic;Yes;No;No;No;2;Yes
e0983c60b5f6abf294fac338dae61ff0;2023-10-31;95.05;Fiber optic;Yes;No;No;No;2;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-01-31;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-02-28;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-03-31;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-04-30;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-05-31;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-06-30;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-07-31;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-08-31;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-09-30;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
8b71a53821f12e26149137c8d2fc8cab;2023-10-31;89.85;Fiber optic;No;No;Yes;Yes;1;Yes
3c718a50fbb50d0e95aa06c93a129020;2023-01-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-02-28;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-03-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-04-30;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-05-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-06-30;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-07-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-08-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-09-30;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
3c718a50fbb50d0e95aa06c93a129020;2023-10-31;20.2;No;No internet service;No internet service;No internet service;No internet service;1;No
135adf429c53612969689be12b10692a;2023-01-31;99.3;Fiber optic;No;Yes;Yes;No;1;Yes
135adf429c53612969689be12b10692a;2023-02-28;119.16;Fiber optic;No;Yes;Yes;No;1;Yes
135adf429c53612969689be12b10692a;2023-03-07;119.16;Fiber optic;No;Yes;Yes;No;1;Yes
7348eb34041bd17a3afb7a9f9e92d4a4;2023-01-31;20.2;No;No internet service;No internet service;Yes;No internet service;1;No
7348eb34041bd17a3afb7a9f9e92d4a4;2023-02-28;20.2;No;No internet service;No internet service;Yes;No internet service;1;No
7348eb34041bd17a3afb7a9f9e92d4a4;2023-03-31;20.2;No;No internet service;No internet service;Yes;No internet service;1;No
7348eb34041bd17a3afb7a9f9e92d4a4;2023-04-11;20.2;No;No internet service;No internet service;Yes;No internet service;1;No
6317ef52784052d98687fab80afb054b;2023-01-31;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-02-28;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-03-31;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-04-30;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-05-31;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-06-30;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-07-31;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-08-31;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-09-30;61.45;DSL;No;Yes;No;No;0;Yes
6317ef52784052d98687fab80afb054b;2023-10-31;61.45;DSL;No;Yes;No;No;0;Yes
e8093f74583b8143f806297f15435cd2;2023-01-31;54.5;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-02-28;54.5;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-03-31;54.5;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-04-30;65.39999999999999;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-05-31;65.39999999999999;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-06-30;65.39999999999999;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-07-31;65.39999999999999;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-08-31;65.39999999999999;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-09-30;65.39999999999999;DSL;Yes;No;No;No;2;No
e8093f74583b8143f806297f15435cd2;2023-10-31;65.39999999999999;DSL;Yes;No;No;No;2;No
c040cd60e21598a305af90dbb8c3564f;2023-01-31;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-02-28;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-03-31;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-04-30;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-05-31;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-06-30;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-07-31;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-08-31;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-09-30;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
c040cd60e21598a305af90dbb8c3564f;2023-10-31;79.45;DSL;Yes;Yes;Yes;No internet service;2;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-01-31;80.6;Fiber optic;No;No;No;No;1;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-02-28;80.6;Fiber optic;No;No;No;No;1;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-03-31;80.6;Fiber optic;No;No;No;No;1;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-04-30;96.71999999999998;Fiber optic;No;No;No;No;1;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-05-31;96.71999999999998;Fiber optic;No;No;No;No;1;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-06-30;96.71999999999998;Fiber optic;No;No;No;No;1;Yes
a59f61cc9dd466b752a18e9c4f4ed66c;2023-07-16;96.71999999999998;Fiber optic;No;No;No;No;1;Yes
1692a7be4d3510d25b2e5bb32a01e64b;2023-01-31;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-02-28;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-03-31;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-04-30;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-05-31;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-06-30;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-07-31;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-08-31;20.45;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-09-30;24.54;No;No internet service;No internet service;No internet service;No internet service;1;No
1692a7be4d3510d25b2e5bb32a01e64b;2023-10-31;24.54;No;No internet service;No internet service;No internet service;No internet service;1;No
e6182a4a0745ea6aab73669251c606c1;2023-01-31;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-02-28;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-03-31;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-04-30;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-05-31;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-06-30;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-07-31;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-08-31;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-09-30;75.9;DSL;Yes;Yes;No;Yes;2;Yes
e6182a4a0745ea6aab73669251c606c1;2023-10-31;75.9;DSL;Yes;Yes;No;Yes;2;Yes
f621e6cd6dbb8cf2297cb65d62837454;2023-01-31;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-02-28;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-03-31;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-04-30;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-05-31;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-06-30;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-07-31;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-08-31;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-09-30;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
f621e6cd6dbb8cf2297cb65d62837454;2023-10-31;19.4;No;No internet service;No internet service;No internet service;No internet service;1;No
75b7d07c1a25f0da4e3b564679c54785;2023-01-31;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-02-28;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-03-31;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-04-30;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-05-31;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-06-30;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-07-31;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-08-31;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-09-30;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
75b7d07c1a25f0da4e3b564679c54785;2023-10-31;99.3;Fiber optic;No;No;Yes;Yes;1;Yes
516b64fd66b6b9c8cc9d314083f7b955;2023-01-31;81.15;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-02-28;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-03-31;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-04-30;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-05-31;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-06-30;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-07-31;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-08-31;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-09-30;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
516b64fd66b6b9c8cc9d314083f7b955;2023-10-31;97.38000000000001;Fiber optic;No;Yes;No;No;2;No
7cb16b067700e1b668d437090315590e;2023-01-31;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-02-28;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-03-31;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-04-30;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-05-31;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-06-30;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-07-31;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-08-31;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-09-30;88.4;Fiber optic;No;No;No;No;1;Yes
7cb16b067700e1b668d437090315590e;2023-10-31;88.4;Fiber optic;No;No;No;No;1;Yes
a8fc604585fd21304cb4830764cf6143;2023-01-31;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-02-28;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-03-31;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-04-30;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-05-31;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-06-30;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-07-31;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-08-31;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-09-30;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
a8fc604585fd21304cb4830764cf6143;2023-10-31;111.9;Fiber optic;Yes;No;Yes;Yes;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-01-31;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-02-28;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-03-31;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-04-30;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-05-31;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-06-30;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-07-31;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-08-31;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-09-30;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
7ade5fe32b060ba43547ecda7bba148e;2023-10-31;104.85;Fiber optic;Yes;Yes;No;No;2;Yes
cb325eee956f58096e596b22f65e424c;2023-01-31;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-02-28;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-03-31;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-04-30;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-05-31;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-06-30;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-07-31;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-08-31;23.4;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-09-30;28.08;No;No internet service;No internet service;No internet service;No internet service;2;No
cb325eee956f58096e596b22f65e424c;2023-10-31;28.08;No;No internet service;No internet service;No internet service;No internet service;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-01-31;75.2;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-02-28;75.2;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-03-31;75.2;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-04-30;75.2;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-05-31;90.24;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-06-30;90.24;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-07-31;90.24;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-08-31;90.24;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-09-30;90.24;Fiber optic;No;No;No;No;2;No
b4feae438e463a151c0aec98d7eab3ab;2023-10-31;90.24;Fiber optic;No;No;No;No;2;No
d8b8379001a7730843fd32e985bec0db;2023-01-31;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-02-28;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-03-31;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-04-30;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-05-31;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-06-30;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-07-31;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-08-31;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-09-30;60.65;DSL;No;No;No;Yes;1;Yes
d8b8379001a7730843fd32e985bec0db;2023-10-31;60.65;DSL;No;No;No;Yes;1;Yes
8a400859e56fd1568ed967ce1e17ec82;2023-01-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-02-28;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-03-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-04-30;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-05-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-06-30;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-07-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-08-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-09-30;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
8a400859e56fd1568ed967ce1e17ec82;2023-10-31;20.4;No;No internet service;No internet service;No internet service;No internet service;1;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-01-31;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-02-28;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-03-31;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-04-30;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-05-31;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-06-30;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-07-31;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-08-31;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-09-30;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
9c3bd6b322d1a4dadafc4ac459e71b3b;2023-10-31;25.1;No;No internet service;No internet service;No internet service;No internet service;2;No
ecd8e97fef292951fdca97aadc9876a9;2023-01-31;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-02-28;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-03-31;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-04-30;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-05-31;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-06-30;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-07-31;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-08-31;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-09-30;80.6;DSL;No;Yes;Yes;Yes;1;Yes
ecd8e97fef292951fdca97aadc9876a9;2023-10-31;80.6;DSL;No;Yes;Yes;Yes;1;Yes
04de8b5f3ea58379324299206e013aa6;2023-01-31;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-02-28;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-03-31;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-04-30;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-05-31;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-06-30;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-07-31;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-08-31;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-09-30;85.1;Fiber optic;Yes;Yes;No;No;2;No
04de8b5f3ea58379324299206e013aa6;2023-10-31;85.1;Fiber optic;Yes;Yes;No;No;2;No
e9026ecfd9919b9e98d95b208fceb768;2023-01-31;100.5;Fiber optic;No;No;Yes;No;2;Yes
